,"[2,1]","[3,1]","[3,2]","[4,1]","[4,2]","[4,3]"
4702,1,1,0,9,0,11
4703,2,3,0,16,0,0
4704,1,2,0,8,0,17
4705,0,0,0,0,0,10
4706,2,6,1,0,0,0
4707,2,0,0,4,0,7
4708,0,0,3,0,19,0
4709,2,3,4,10,5,15
4710,1,1,3,3,9,3
4711,0,0,1,0,4,34
4712,0,0,0,0,0,0
4713,1,5,3,9,5,0
4714,0,0,0,0,0,0
4715,1,4,1,0,0,0
4716,0,0,3,0,2,10
4717,0,0,0,0,0,36
4718,0,4,4,15,18,19
4719,0,0,0,0,0,4
4720,1,0,0,4,5,6
4721,0,0,0,0,9,9
4722,1,10,5,5,8,0
4723,0,0,3,0,4,0
4724,1,1,0,15,0,6
4725,0,0,2,0,3,3
4726,2,2,0,10,0,9
4727,2,2,0,10,0,13
4728,1,1,2,1,10,2
4729,1,4,7,3,5,2
4730,2,3,0,3,0,0
4731,1,2,5,7,9,2
4732,2,0,1,2,11,15
4733,1,5,8,5,4,1
4734,0,0,0,0,0,13
4735,2,1,0,5,0,5
4736,1,3,6,3,7,0
4737,2,0,2,1,0,1
4738,0,5,5,38,38,17
4739,1,3,0,19,0,10
4740,0,0,0,0,0,5
4741,0,0,0,0,0,0
4742,2,5,0,5,0,4
4743,1,4,0,24,0,19
4744,1,0,0,3,0,3
4745,0,0,0,0,0,3
4746,0,2,2,8,13,3
4747,0,0,3,0,19,19
4748,0,0,0,0,0,0
4749,0,0,1,0,28,23
4750,0,0,0,0,0,21
4751,1,4,5,13,11,12
4752,2,1,1,1,1,4
4753,0,0,0,0,0,0
4754,1,6,3,11,8,0
4755,1,4,2,12,5,12
4756,0,0,0,0,0,8
4757,0,0,3,0,11,5
4758,0,0,1,0,0,0
4759,1,2,3,7,18,0
4760,0,3,3,13,14,10
4761,1,3,0,12,0,6
4762,1,0,0,3,1,3
4763,3,2,0,4,0,3
4764,1,2,0,0,0,0
4765,2,4,0,6,0,0
4766,0,0,1,0,3,7
4767,0,0,3,0,11,0
4768,0,0,0,0,38,38
4769,1,4,2,7,6,0
4770,1,2,3,8,6,7
4771,1,1,0,3,3,5
4772,0,0,3,0,65,0
4773,1,1,1,0,0,0
4774,1,0,1,5,9,7
4775,0,2,2,1,2,1
4776,1,4,0,12,0,12
4777,0,0,6,0,11,5
4778,3,1,0,0,0,0
4779,1,1,0,35,18,34
4780,0,0,2,0,1,2
4781,1,1,2,0,0,0
4782,0,1,1,2,1,2
4783,2,6,0,12,0,0
4784,1,0,0,7,1,7
4785,0,0,2,0,10,0
4786,0,1,1,3,3,1
4787,0,0,4,0,10,0
4788,0,2,2,4,2,6
4789,0,0,0,0,0,18
4790,1,1,2,5,1,4
4791,1,2,6,2,9,4
4792,0,0,0,0,0,36
4793,0,0,6,0,7,4
4794,2,1,0,2,9,16
4795,0,2,2,2,1,1
4796,0,1,1,1,1,1
4797,0,0,0,0,0,33
4798,1,2,4,1,3,0
4799,2,8,0,13,0,0
4800,1,5,0,29,0,0
4801,0,0,0,0,0,0
4802,0,1,1,2,2,2
4803,0,0,0,0,1,2
4804,0,2,2,0,0,0
4805,1,0,2,1,0,1
4806,0,0,9,0,11,8
4807,0,0,0,0,0,0
4808,0,0,7,0,31,0
4809,0,2,2,8,13,2
4810,0,0,0,0,0,0
4811,1,2,2,5,19,0
4812,1,5,9,1,3,0
4813,2,3,0,7,0,0
4814,2,4,0,2,0,0
4815,0,3,3,28,11,14
4816,2,2,1,6,4,0
4817,0,0,0,0,0,9
4818,0,2,2,0,0,0
4819,0,0,0,0,0,0
4820,0,0,1,0,3,0
4821,0,0,0,0,0,6
4822,1,1,2,2,0,2
4823,1,3,9,20,30,0
4824,1,1,2,20,12,0
4825,0,3,3,6,2,6
4826,1,4,2,4,7,1
4827,0,0,1,0,1,1
4828,0,0,3,0,0,0
4829,0,0,0,0,39,52
4830,3,3,0,7,0,14
4831,1,0,1,6,11,15
4832,0,0,3,0,16,0
4833,0,2,2,1,1,0
4834,3,3,0,1,0,7
4835,0,0,5,0,17,12
4836,1,4,2,3,14,15
4837,0,0,3,0,19,13
4838,0,0,4,0,9,0
4839,1,1,1,3,5,6
4840,0,0,0,0,0,3
4841,1,4,5,35,31,15
4842,1,1,2,0,2,7
4843,2,3,0,7,0,22
4844,0,0,2,0,8,0
4845,2,2,2,0,0,0
4846,0,0,0,0,0,8
4847,0,0,0,0,0,6
4848,1,2,3,15,8,0
4849,1,1,0,6,0,4
4850,1,1,2,6,2,10
4851,0,0,3,0,20,11
4852,3,0,0,1,0,3
4853,1,4,9,7,13,0
4854,1,0,0,2,0,2
4855,2,2,0,1,0,3
4856,1,0,0,1,1,2
4857,1,1,1,11,3,29
4858,0,0,0,0,0,12
4859,0,0,3,0,10,10
4860,0,5,5,4,7,0
4861,0,0,0,0,16,16
4862,2,7,0,12,0,16
4863,1,1,4,7,0,7
4864,0,0,2,0,20,0
4865,1,4,6,5,20,0
4866,1,1,0,3,44,51
4867,0,0,3,0,8,20
4868,2,4,0,22,0,0
4869,0,2,2,1,1,0
4870,0,0,1,0,10,42
4871,0,3,3,1,2,1
4872,0,2,2,1,1,0
4873,0,0,0,0,0,0
4874,0,2,2,15,14,0
4875,1,3,0,20,0,5
4876,1,7,0,21,0,0
4877,0,5,5,31,17,19
4878,0,0,0,0,0,11
4879,1,1,0,2,0,8
4880,1,0,1,2,0,2
4881,2,4,0,3,0,0
4882,0,0,2,0,11,10
4883,1,0,1,12,8,18
4884,1,5,0,9,17,27
4885,0,0,3,0,1,2
4886,2,4,5,3,2,0
4887,0,0,2,0,23,5
4888,0,0,0,0,0,7
4889,1,1,0,4,0,0
4890,0,0,5,0,7,6
4891,0,2,2,6,8,0
4892,1,1,4,8,15,12
4893,2,1,0,23,0,14
4894,0,0,0,0,0,0
4895,0,0,3,0,9,8
4896,0,0,2,0,36,21
4897,0,0,5,0,15,0
4898,2,1,0,4,0,14
4899,2,2,0,1,0,5
4900,0,0,5,0,19,11
4901,0,0,1,0,13,0
4902,0,0,2,0,10,10
4903,1,6,0,11,23,23
4904,2,1,0,0,0,9
4905,1,4,3,20,4,0
4906,0,3,3,13,7,0
4907,0,0,0,0,21,21
4908,0,0,0,0,0,8
4909,0,0,3,0,1,3
4910,1,2,3,1,8,0
4911,2,3,0,9,0,0
4912,0,1,1,11,10,3
4913,0,2,2,6,7,2
4914,1,0,0,8,2,9
4915,2,3,0,13,0,0
4916,0,0,0,0,0,0
4917,0,0,4,0,19,12
4918,1,0,1,3,3,5
4919,1,1,2,12,5,13
4920,1,2,0,3,0,3
4921,0,0,1,0,10,0
4922,1,0,1,1,0,1
4923,3,5,0,10,0,27
4924,1,3,6,5,36,0
4925,2,3,3,11,7,29
4926,2,3,0,9,0,6
4927,1,1,1,2,0,1
4928,0,0,1,0,1,11
4929,0,0,4,0,9,28
4930,3,2,0,15,0,7
4931,1,4,2,23,11,13
4932,1,2,2,7,21,0
4933,0,0,1,0,15,33
4934,0,3,3,2,4,5
4935,3,3,0,3,0,3
4936,1,4,3,3,18,0
4937,0,2,2,1,1,0
4938,0,0,1,0,6,12
4939,2,1,0,5,0,4
4940,1,1,1,3,2,0
4941,1,0,0,1,3,3
4942,0,3,3,16,11,17
4943,1,1,0,16,0,10
4944,1,4,3,29,9,0
4945,0,0,0,0,0,8
4946,2,3,0,8,0,12
4947,0,0,0,6,6,6
4948,2,4,6,3,1,0
4949,1,0,4,4,6,4
4950,0,2,2,2,3,1
4951,1,9,3,9,10,23
4952,0,0,4,0,19,0
4953,1,3,2,3,5,4
4954,1,1,1,0,3,2
4955,2,2,1,12,5,7
4956,1,1,0,0,0,0
4957,0,2,2,1,2,0
4958,1,3,3,10,6,13
4959,0,0,0,0,0,0
4960,2,3,0,1,0,14
4961,2,8,0,15,0,0
4962,0,0,8,0,27,9
4963,0,2,2,1,3,3
4964,0,0,6,0,45,0
4965,1,5,0,3,0,0
4966,0,3,3,10,6,3
4967,0,0,1,0,0,0
4968,1,1,0,0,0,0
4969,2,1,0,3,0,3
4970,0,0,1,0,3,8
4971,0,1,1,3,5,2
4972,2,2,0,0,0,2
4973,0,0,3,0,1,8
4974,1,1,0,5,0,12
4975,1,2,2,0,0,0
4976,2,3,0,2,0,1
4977,1,2,3,10,10,14
4978,1,1,1,0,0,0
4979,0,1,1,2,1,1
4980,0,0,1,0,0,0
4981,0,0,0,0,0,0
4982,0,0,2,0,1,0
4983,0,0,6,0,18,6
4984,0,3,3,19,18,9
4985,1,7,4,23,3,17
4986,2,6,0,3,0,0
4987,1,4,0,6,0,1
4988,1,1,0,5,0,13
4989,2,0,0,1,0,1
4990,0,0,1,0,14,0
4991,1,1,2,15,19,0
4992,1,4,5,1,2,0
4993,2,2,0,5,0,5
4994,0,0,3,0,10,4
4995,1,1,1,0,0,0
4996,0,0,0,0,0,8
4997,0,3,3,1,2,1
4998,1,3,0,31,20,26
4999,0,0,5,0,6,0
5000,0,0,2,0,2,3
5001,2,1,2,3,7,32
5002,1,2,2,37,28,20
5003,1,3,4,5,7,0
5004,0,0,3,0,4,9
5005,1,3,3,4,13,0
5006,1,1,0,3,0,5
5007,0,0,0,0,0,0
5008,1,7,0,16,0,0
5009,0,0,2,0,18,6
5010,2,0,1,10,0,21
5011,1,0,2,1,0,1
5012,0,0,2,0,5,0
5013,2,11,0,32,0,0
5014,0,0,0,0,0,7
5015,0,0,0,0,0,14
5016,2,1,0,0,1,1
5017,2,2,0,2,0,3
5018,0,0,3,0,5,9
5019,1,0,1,1,0,1
5020,0,0,1,0,19,19
5021,0,0,0,0,0,0
5022,3,3,0,13,0,0
5023,1,2,3,0,7,14
5024,0,0,2,0,36,26
5025,0,0,0,0,0,0
5026,0,0,0,0,2,2
5027,0,0,2,0,4,0
5028,1,1,1,1,3,4
5029,0,0,4,0,4,0
5030,0,0,2,0,4,1
5031,1,4,5,5,2,4
5032,3,4,6,17,20,0
5033,0,0,0,0,2,2
5034,0,0,0,0,0,0
5035,0,0,3,0,7,12
5036,0,0,2,0,9,20
5037,1,1,2,5,7,9
5038,1,1,0,15,11,18
5039,1,0,1,15,9,20
5040,1,4,0,30,0,0
5041,1,2,2,10,12,26
5042,1,5,0,0,0,0
5043,1,3,3,2,2,4
5044,0,2,2,1,1,0
5045,1,1,3,1,2,5
5046,0,3,3,3,5,2
5047,0,0,0,0,0,8
5048,2,2,0,12,0,10
5049,0,0,4,0,10,26
5050,0,0,1,0,0,0
5051,0,0,0,0,0,0
5052,1,0,0,1,3,3
5053,1,0,0,2,2,4
5054,2,2,3,4,0,18
5055,1,1,4,3,9,0
5056,3,1,0,2,0,10
5057,2,4,0,2,0,1
5058,0,6,6,6,5,7
5059,0,5,5,6,6,5
5060,0,3,3,6,9,4
5061,1,0,0,5,2,6
5062,1,0,1,0,0,0
5063,0,0,2,0,2,3
5064,0,2,2,9,20,22
5065,1,1,0,0,1,2
5066,0,3,3,1,1,0
5067,1,3,0,3,0,4
5068,0,0,0,0,0,24
5069,0,0,0,0,0,23
5070,0,0,2,0,5,17
5071,1,4,0,10,0,0
5072,0,2,2,12,10,6
5073,0,0,3,0,17,0
5074,1,6,3,0,1,4
5075,0,4,4,7,12,12
5076,0,0,1,0,1,23
5077,1,2,2,2,1,0
5078,2,2,0,0,0,0
5079,0,0,0,0,0,0
5080,2,3,3,1,1,2
5081,1,1,3,25,6,12
5082,1,1,2,0,0,0
5083,1,1,1,3,0,2
5084,0,1,1,2,2,1
5085,0,1,1,2,1,1
5086,0,0,0,0,0,0
5087,0,2,2,1,1,0
5088,0,4,4,16,16,14
5089,0,2,2,9,17,11
5090,3,0,2,15,8,15
5091,1,4,2,3,3,0
5092,1,6,0,26,0,4
5093,0,0,0,0,0,8
5094,1,2,4,7,11,0
5095,0,0,0,0,0,0
5096,0,0,1,0,16,16
5097,0,1,1,8,12,12
5098,0,0,0,0,24,30
5099,0,1,1,12,17,8
5100,0,0,2,0,38,54
5101,1,4,0,9,0,8
5102,1,1,0,0,2,3
5103,0,0,0,0,0,0
5104,0,1,1,2,2,2
5105,0,2,2,23,8,20
5106,0,0,2,0,8,2
5107,1,2,2,1,2,0
5108,0,0,1,0,39,23
5109,2,1,0,7,0,18
5110,0,0,9,0,9,0
5111,0,0,1,0,2,5
5112,0,4,4,8,20,7
5113,2,1,2,5,2,57
5114,0,0,0,0,0,4
5115,1,10,0,13,0,0
5116,1,0,1,2,0,3
5117,0,0,0,0,0,0
5118,1,2,2,1,6,5
5119,0,0,0,0,9,9
5120,0,0,1,0,2,3
5121,0,0,0,0,2,2
5122,2,2,1,0,0,6
5123,0,0,2,0,0,0
5124,2,1,3,2,6,23
5125,0,1,1,1,2,1
5126,0,4,4,18,13,36
5127,2,5,0,21,0,11
5128,3,3,0,1,0,0
5129,1,3,4,3,1,0
5130,2,0,0,7,9,13
5131,1,1,4,2,3,7
5132,0,0,1,0,6,50
5133,2,1,0,3,0,19
5134,3,2,0,0,0,1
5135,2,2,0,2,0,0
5136,0,4,4,6,5,1
5137,0,0,8,0,14,0
5138,0,1,1,1,2,1
5139,0,0,1,0,0,0
5140,0,1,1,5,8,7
5141,0,0,5,0,56,21
5142,3,1,0,6,0,2
5143,1,2,0,22,0,55
5144,0,0,1,0,50,46
5145,0,0,3,0,8,6
5146,0,0,1,0,53,30
5147,0,0,0,0,0,0
5148,0,1,1,7,7,3
5149,1,3,2,0,0,0
5150,0,4,4,18,21,12
5151,4,1,0,23,0,34
5152,2,6,0,2,0,0
5153,0,3,3,11,9,3
5154,1,1,2,1,1,3
5155,0,0,1,0,2,2
5156,0,7,7,4,8,0
5157,0,0,0,0,12,12
5158,1,2,4,0,2,2
5159,1,0,0,1,1,2
5160,2,2,0,8,0,0
5161,0,0,5,0,8,5
5162,0,0,2,0,15,6
5163,1,1,2,17,6,28
5164,1,1,3,0,0,0
5165,0,0,1,0,0,0
5166,1,2,1,7,1,14
5167,1,2,4,9,1,6
5168,1,2,0,3,4,4
5169,1,6,4,2,3,2
5170,2,2,2,9,29,21
5171,1,1,1,7,26,37
5172,0,0,1,0,8,38
5173,1,0,0,21,11,27
5174,4,4,0,13,0,0
5175,2,1,0,5,0,1
5176,1,2,3,8,14,11
5177,1,0,1,1,0,1
5178,0,0,3,0,8,8
5179,1,1,1,0,0,0
5180,0,0,0,0,23,23
5181,0,2,2,1,1,0
5182,0,0,3,0,10,3
5183,0,0,3,0,1,4
5184,0,0,0,0,0,0
5185,0,0,0,0,0,2
5186,0,0,7,0,32,0
5187,1,2,0,28,0,32
5188,2,1,0,5,0,4
5189,0,0,3,0,0,0
5190,0,2,2,6,7,0
5191,1,1,1,0,1,1
5192,0,2,2,2,6,5
5193,3,3,0,10,0,0
5194,0,0,6,0,9,5
5195,0,0,3,0,16,0
5196,0,0,0,0,0,1
5197,1,5,3,4,5,8
5198,1,0,0,1,1,2
5199,1,2,2,23,17,0
5200,2,2,1,4,8,0
5201,0,0,1,0,0,0
5202,1,1,1,0,2,2
5203,0,0,0,0,0,4
5204,1,7,0,3,0,0
5205,0,0,0,0,0,0
5206,2,1,3,8,8,5
5207,0,0,3,0,9,0
5208,2,1,0,5,0,15
5209,1,1,3,5,11,33
5210,1,5,6,17,4,14
5211,0,2,2,3,7,5
5212,0,0,0,0,0,9
5213,2,5,0,7,0,0
5214,0,0,0,0,0,0
5215,0,1,1,2,3,1
5216,0,2,2,1,1,0
5217,0,1,1,2,1,1
5218,0,0,0,4,4,4
5219,0,0,0,0,0,0
5220,1,3,1,3,1,2
5221,1,6,0,19,0,0
5222,1,0,1,7,3,18
5223,2,1,0,5,0,4
5224,0,0,0,0,0,23
5225,1,6,0,12,0,1
5226,2,5,0,16,0,16
5227,2,2,5,4,13,26
5228,0,0,2,0,0,0
5229,2,2,0,9,0,0
5230,1,1,0,1,0,1
5231,1,1,2,10,25,16
5232,3,0,0,19,0,19
5233,1,3,2,38,5,0
5234,0,0,4,0,17,10
5235,0,3,3,16,22,16
5236,0,0,4,0,2,0
5237,0,0,2,0,0,0
5238,0,3,3,5,5,2
5239,1,2,3,5,16,8
5240,1,3,4,4,10,9
5241,0,0,0,0,1,3
5242,0,3,3,20,17,9
5243,0,3,3,4,4,0
5244,0,0,4,0,2,0
5245,0,3,3,4,3,1
5246,0,0,2,0,4,5
5247,1,5,5,26,39,0
5248,2,1,0,17,0,0
5249,0,2,2,12,3,7
5250,0,1,1,5,13,10
5251,2,4,3,29,19,9
5252,1,4,0,19,0,13
5253,0,0,6,0,4,2
5254,0,0,3,0,24,19
5255,0,0,0,0,7,16
5256,0,1,1,1,4,3
5257,2,1,0,21,0,11
5258,1,5,1,9,13,0
5259,1,3,3,4,2,0
5260,0,0,0,0,0,7
5261,0,0,1,0,8,7
5262,2,10,0,11,0,0
5263,0,0,3,0,5,15
5264,1,1,2,1,3,0
5265,1,0,0,13,0,13
5266,0,0,6,0,2,5
5267,0,0,1,0,4,0
5268,1,4,0,22,0,18
5269,0,1,1,3,1,3
5270,1,2,0,9,0,6
5271,1,6,2,7,4,0
5272,1,3,0,32,0,11
5273,1,1,3,0,0,0
5274,1,7,4,0,0,0
5275,0,1,1,19,11,20
5276,2,4,2,10,13,12
5277,1,0,1,2,1,4
5278,0,0,5,0,14,5
5279,1,1,2,0,0,0
5280,0,0,0,0,0,1
5281,0,0,2,0,9,0
5282,0,0,4,0,3,0
5283,1,3,0,14,0,24
5284,1,0,0,1,2,2
5285,0,0,0,0,10,10
5286,0,0,9,0,26,25
5287,2,1,0,0,0,0
5288,0,0,0,0,2,3
5289,3,2,0,8,0,0
5290,0,0,1,0,14,47
5291,1,1,2,6,16,0
5292,2,2,0,29,0,22
5293,2,1,0,15,0,30
5294,0,0,4,0,7,12
5295,1,4,0,16,0,20
5296,1,3,2,12,5,9
5297,0,0,0,0,0,4
5298,0,1,1,1,2,1
5299,0,3,3,19,7,13
5300,1,1,0,11,0,22
5301,2,2,0,15,0,9
5302,0,1,1,2,3,2
5303,2,2,0,17,0,25
5304,1,3,6,4,6,0
5305,1,1,0,1,0,1
5306,0,0,3,0,0,0
5307,2,3,0,10,0,21
5308,0,0,3,0,0,6
5309,2,5,0,1,0,0
5310,2,0,0,3,0,14
5311,3,2,0,5,0,10
5312,2,2,4,5,15,7
5313,0,0,0,0,4,4
5314,1,2,4,6,13,0
5315,0,1,1,3,5,2
5316,2,7,0,1,0,3
5317,1,2,4,10,0,7
5318,3,5,0,4,0,0
5319,0,0,0,0,0,12
5320,2,1,2,0,1,4
5321,2,6,0,16,0,0
5322,1,4,3,11,43,54
5323,1,2,2,3,7,7
5324,1,4,0,21,0,1
5325,1,3,0,26,22,34
5326,2,4,0,24,0,0
5327,0,0,1,0,0,0
5328,2,1,0,4,0,2
5329,0,0,8,0,7,0
5330,1,4,0,10,0,0
5331,0,0,3,0,26,7
5332,1,3,3,4,1,2
5333,2,2,0,16,0,16
5334,0,3,3,9,27,4
5335,2,3,4,2,0,0
5336,0,0,0,0,6,6
5337,1,4,5,15,9,4
5338,0,0,2,0,4,8
5339,2,4,0,18,0,23
5340,0,2,2,13,23,10
5341,1,1,2,24,7,16
5342,0,2,2,11,11,8
5343,1,2,0,0,0,0
5344,0,0,0,0,1,1
5345,0,0,2,0,10,0
5346,3,4,0,2,0,0
5347,1,2,2,11,5,2
5348,0,0,2,0,28,18
5349,1,3,5,13,7,7
5350,1,1,0,16,0,18
5351,1,1,3,17,11,0
5352,0,1,1,2,2,2
5353,1,4,2,10,12,7
5354,0,0,1,0,0,0
5355,0,0,2,0,5,0
5356,2,2,5,16,4,11
5357,0,0,5,0,40,0
5358,0,0,2,0,21,12
5359,0,0,5,0,13,19
5360,0,0,0,0,0,22
5361,1,4,3,10,3,0
5362,1,1,2,4,2,5
5363,0,0,3,0,14,18
5364,0,0,0,0,7,7
5365,1,0,0,3,1,4
5366,0,0,2,0,2,1
5367,2,7,0,3,0,0
5368,2,3,1,7,2,16
5369,0,1,1,24,32,30
5370,2,2,1,0,0,0
5371,1,1,1,0,0,0
5372,0,1,1,14,9,10
5373,1,1,1,0,0,0
5374,1,1,1,25,3,22
5375,0,0,0,0,21,27
5376,1,0,0,4,2,6
5377,0,0,0,0,0,25
5378,1,2,0,0,0,0
5379,1,3,4,6,26,0
5380,1,4,2,12,16,6
5381,0,2,2,4,3,0
5382,1,4,0,5,0,5
5383,1,3,2,4,1,0
5384,0,1,1,4,12,9
5385,0,0,5,0,14,0
5386,2,2,2,9,3,13
5387,0,0,4,0,13,0
5388,0,2,2,3,2,1
5389,0,0,7,0,2,0
5390,0,0,7,0,22,0
5391,3,3,0,5,17,34
5392,1,4,3,15,4,0
5393,0,0,2,0,11,12
5394,1,0,0,1,0,1
5395,1,4,10,16,23,0
5396,2,6,0,9,0,0
5397,1,3,0,19,0,91
5398,1,2,0,14,0,0
5399,0,0,2,0,0,0
5400,3,3,0,3,0,3
5401,1,3,0,14,0,24
5402,0,0,0,0,0,6
5403,1,0,3,7,4,7
5404,0,0,6,0,14,30
5405,0,0,1,0,3,16
5406,2,2,0,0,0,0
5407,2,0,0,1,0,1
5408,2,4,0,5,0,11
5409,1,1,1,0,0,0
5410,0,1,1,4,1,4
5411,1,2,1,1,1,8
5412,1,3,2,13,10,9
5413,0,5,5,11,16,19
5414,1,5,0,22,0,21
5415,0,0,5,0,3,0
5416,0,0,0,0,0,4
5417,0,0,0,0,0,0
5418,1,1,2,34,42,44
5419,2,1,0,0,0,0
5420,0,0,2,0,4,16
5421,1,2,0,6,0,4
5422,0,0,0,0,0,8
5423,2,1,0,18,0,10
5424,2,1,3,7,1,11
5425,0,5,5,25,14,0
5426,0,0,1,0,6,4
5427,0,0,0,0,0,46
5428,0,2,2,3,3,2
5429,2,1,0,0,1,3
5430,2,1,0,10,0,4
5431,1,3,2,8,2,2
5432,0,0,0,0,0,8
5433,0,0,6,0,12,0
5434,0,3,3,3,3,8
5435,0,0,0,0,0,10
5436,0,0,1,0,0,0
5437,0,0,0,0,0,21
5438,2,0,0,8,0,8
5439,0,8,8,16,5,11
5440,1,1,1,3,4,4
5441,0,1,1,1,6,5
5442,1,1,4,0,0,0
5443,2,5,5,2,0,2
5444,2,2,0,6,0,45
5445,1,2,2,18,22,0
5446,1,0,3,16,14,26
5447,1,1,1,1,1,6
5448,0,0,0,0,0,11
5449,0,0,3,0,8,0
5450,0,0,3,0,12,7
5451,1,2,3,4,15,13
5452,2,3,1,0,0,0
5453,3,1,0,0,0,0
5454,1,3,3,6,12,0
5455,2,1,0,2,0,12
5456,1,5,0,10,0,5
5457,1,0,0,1,2,2
5458,0,0,3,0,12,0
5459,1,1,0,0,0,0
5460,0,1,1,1,2,2
5461,0,1,1,3,2,3
5462,2,2,0,3,0,7
5463,0,0,1,0,14,11
5464,1,0,1,30,12,33
5465,3,2,0,0,0,0
5466,1,2,3,7,34,19
5467,1,0,0,2,1,2
5468,0,0,0,0,0,0
5469,1,3,6,5,13,0
5470,2,2,0,1,0,4
5471,0,0,1,0,19,8
5472,1,1,0,2,6,9
5473,1,2,2,15,10,9
5474,0,0,0,0,0,1
5475,2,1,1,0,0,0
5476,0,0,5,0,16,9
5477,0,0,5,0,0,0
5478,0,1,1,2,1,2
5479,1,2,0,12,0,4
5480,1,1,2,4,6,0
5481,0,0,8,0,4,3
5482,1,3,2,5,1,17
5483,1,4,0,11,0,4
5484,0,4,4,4,10,9
5485,0,0,2,0,2,1
5486,1,4,2,23,1,5
5487,1,0,0,2,1,3
5488,0,0,0,5,5,5
5489,1,1,4,2,14,12
5490,0,1,1,2,2,1
5491,0,1,1,3,3,1
5492,0,3,3,17,1,7
5493,0,0,8,0,24,5
5494,1,0,0,3,2,5
5495,1,1,2,0,0,0
5496,1,2,5,7,20,13
5497,1,1,2,0,0,0
5498,0,0,1,0,2,0
5499,0,0,5,0,21,0
5500,1,3,0,2,0,1
5501,0,0,0,0,0,6
5502,2,4,0,2,0,4
5503,1,1,0,1,0,3
5504,1,2,0,23,9,28
5505,0,0,1,0,10,0
5506,1,2,2,0,0,0
5507,0,0,4,0,16,0
5508,1,1,1,0,0,0
5509,0,7,7,24,17,6
5510,2,1,2,1,1,18
5511,0,2,2,7,7,0
5512,1,2,10,7,6,6
5513,1,0,0,1,1,2
5514,2,0,0,5,0,8
5515,0,0,4,0,6,0
5516,2,3,0,9,0,0
5517,2,4,1,4,15,0
5518,0,0,0,0,0,2
5519,0,0,1,0,8,35
5520,1,2,0,10,14,14
5521,1,3,2,5,3,11
5522,0,7,7,6,6,0
5523,0,0,7,0,13,26
5524,0,0,3,0,11,19
5525,0,0,1,0,0,0
5526,2,2,0,6,5,9
5527,0,0,3,0,4,3
5528,1,1,0,10,29,38
5529,4,0,0,7,0,25
5530,0,3,3,1,1,0
5531,0,0,5,0,0,0
5532,0,0,2,0,5,1
5533,2,0,0,1,0,1
5534,1,1,2,1,7,2
5535,1,1,1,1,0,1
5536,1,2,0,17,0,0
5537,1,2,1,0,0,0
5538,3,3,0,44,0,25
5539,0,3,3,26,10,31
5540,0,0,2,0,2,8
5541,1,0,5,9,3,16
5542,0,0,1,0,0,0
5543,1,1,1,0,0,0
5544,1,1,1,63,8,70
5545,0,0,5,0,2,0
5546,0,0,1,0,17,12
5547,1,1,2,29,71,0
5548,1,1,1,0,0,0
5549,1,1,1,2,6,6
5550,1,1,0,2,0,3
5551,0,2,2,28,29,3
5552,0,0,0,0,0,12
5553,0,0,5,0,11,5
5554,1,1,0,0,0,0
5555,0,0,0,0,0,12
5556,1,2,0,13,0,3
5557,0,0,3,0,2,1
5558,1,3,1,0,0,0
5559,1,0,2,19,12,32
5560,3,1,0,10,0,0
5561,3,2,0,3,0,11
5562,2,2,0,2,10,15
5563,2,6,0,11,0,0
5564,1,6,8,2,6,0
5565,0,0,2,0,5,9
5566,0,0,0,0,0,5
5567,1,3,5,0,0,3
5568,1,0,0,1,1,1
5569,1,0,0,1,2,3
5570,0,4,4,17,22,32
5571,1,1,2,2,8,2
5572,1,5,3,9,1,0
5573,2,3,0,7,0,11
5574,1,1,2,0,0,0
5575,0,0,3,0,2,0
5576,2,2,3,17,6,13
5577,0,0,0,0,0,13
5578,1,2,1,3,9,0
5579,0,1,1,23,28,18
5580,2,2,0,0,0,3
5581,0,2,2,5,9,4
5582,0,3,3,17,14,4
5583,1,0,3,11,7,22
5584,2,2,0,11,0,20
5585,0,0,0,0,8,12
5586,0,0,5,0,1,0
5587,0,3,3,5,6,4
5588,2,0,0,7,0,11
5589,1,1,7,1,9,1
5590,0,0,2,0,9,3
5591,0,0,2,0,30,18
5592,0,0,0,0,22,22
5593,2,2,0,12,0,0
5594,0,0,2,0,9,9
5595,3,2,0,10,0,3
5596,1,2,4,5,11,0
5597,2,5,0,7,0,12
5598,0,0,2,0,12,12
5599,1,3,1,26,7,24
5600,1,6,0,12,0,14
5601,0,0,4,0,16,6
5602,0,2,2,4,6,5
5603,1,3,3,62,26,0
5604,0,3,3,13,13,22
5605,0,4,4,12,17,28
5606,2,1,4,19,7,8
5607,0,0,5,0,21,10
5608,2,2,0,19,0,16
5609,2,1,0,1,0,2
5610,0,0,0,0,0,0
5611,1,1,2,1,8,26
5612,0,0,4,0,2,0
5613,0,0,0,0,0,8
5614,0,0,1,0,8,8
5615,1,0,0,1,5,5
5616,0,0,0,0,0,23
5617,0,2,2,2,1,0
5618,2,2,0,14,0,0
5619,1,1,2,14,5,11
5620,1,2,1,3,2,1
5621,1,0,0,1,1,1
5622,1,1,3,7,6,0
5623,2,9,4,0,0,0
5624,1,0,0,1,2,3
5625,1,2,4,9,10,0
5626,2,6,0,8,0,0
5627,0,0,5,0,5,0
5628,1,0,0,3,0,3
5629,1,1,5,1,0,4
5630,2,3,3,5,6,0
5631,0,0,0,0,0,20
